order_,name,long,lat
51415,mainland,-118.415832588,33.7903900137
51416,mainland,-118.414176944,33.7904204656
51417,mainland,-118.412513732,33.7920607958
51418,mainland,-118.410858088,33.7920607958
51419,mainland,-118.410476652,33.7924689864
51420,mainland,-118.410423318,33.7983093285
51421,mainland,-118.407531662,33.8012808972
51422,mainland,-118.406692575,33.8012199942
51423,mainland,-118.405807546,33.8020782676
51424,mainland,-118.404998735,33.8020782676
51425,mainland,-118.404190099,33.8029212273
51426,mainland,-118.403373718,33.8029212273
51427,mainland,-118.402557338,33.8037185977
51428,mainland,-118.400833046,33.8037490497
51429,mainland,-118.400016841,33.8045615575
51430,mainland,-118.397552562,33.8045807436
51431,mainland,-118.395477287,33.8066711565
51432,mainland,-118.395416207,33.8083304975
51433,mainland,-118.394607572,33.809139309
51434,mainland,-118.394607572,33.8133315761
51435,mainland,-118.393806505,33.8141403886
51436,mainland,-118.393752995,33.8199691133
51437,mainland,-118.39293679,33.8208312592
51438,mainland,-118.392906163,33.8233108528
51439,mainland,-118.392112665,33.8241080469
51440,mainland,-118.392112665,33.832469875
51441,mainland,-118.39293679,33.8333283246
51442,mainland,-118.392906163,33.8408317039
51443,mainland,-118.395858722,33.8437805665
51444,mainland,-118.396713299,33.8437805665
51445,mainland,-118.400436473,33.8474998684
51446,mainland,-118.400390708,33.8483581418
51447,mainland,-118.401206912,33.8491401986
51448,mainland,-118.401252678,33.854190739
51449,mainland,-118.402076803,33.8549690995
51450,mainland,-118.402076803,33.8557816082
51451,mainland,-118.402938773,33.8566398807
51452,mainland,-118.402938773,33.8574981541
51453,mainland,-118.403778036,33.8583298489
51454,mainland,-118.403808664,33.8591384843
51455,mainland,-118.404632614,33.8600006301
51456,mainland,-118.404617299,33.8624381553
51457,mainland,-118.405441249,33.8633117423
51458,mainland,-118.40543368,33.865829532
51459,mainland,-118.40625006,33.8666686184
51460,mainland,-118.406280512,33.8674698612
51461,mainland,-118.407096893,33.8683281346
51462,mainland,-118.407096893,33.8691406433
51463,mainland,-118.407966607,33.8699684648
51464,mainland,-118.407943725,33.8733596661
51465,mainland,-118.408782988,33.8741417229
51466,mainland,-118.408782988,33.874938917
51467,mainland,-118.410476652,33.8766403255
51468,mainland,-118.410476652,33.8774985989
51469,mainland,-118.411247268,33.8783111076
51470,mainland,-118.411293032,33.8800315268
51471,mainland,-118.412109413,33.8808097111
51472,mainland,-118.412078786,33.8824692274
51473,mainland,-118.412918049,33.8833313732
51474,mainland,-118.412918049,33.8841704605
51475,mainland,-118.413772626,33.8849717034
51476,mainland,-118.413772626,33.8858299768
51477,mainland,-118.414611889,33.8866882493
51478,mainland,-118.41464234,33.887470306
51479,mainland,-118.417083737,33.8899689095
51480,mainland,-118.417083737,33.8908310554
51481,mainland,-118.418746951,33.8924713855
51482,mainland,-118.418777402,33.8933296589
51483,mainland,-118.419616665,33.8941689225
51484,mainland,-118.419647292,33.8949699891
51485,mainland,-118.420471241,33.8958282625
51486,mainland,-118.420433045,33.8974990436
51487,mainland,-118.42127987800001,33.8983307385
51488,mainland,-118.42127987800001,33.8991393738
51489,mainland,-118.422096258,33.9000015197
51490,mainland,-118.422058062,33.900859793
51491,mainland,-118.422897325,33.9016418498
51492,mainland,-118.42294309,33.9033089348
51493,mainland,-118.423782354,33.9041709053
51494,mainland,-118.423782354,33.905029354
51495,mainland,-118.424606303,33.9058112345
51496,mainland,-118.42458342,33.9075316538
51497,mainland,-118.427078328,33.909938727
51498,mainland,-118.427108779,33.9108086178
51499,mainland,-118.42796318,33.9116707637
51500,mainland,-118.42796318,33.9133301037
51501,mainland,-118.429641706,33.9150315131
51502,mainland,-118.42958062700001,33.9158287072
51503,mainland,-118.43041989,33.916610764
51504,mainland,-118.430442773,33.9174690374
51505,mainland,-118.430862405,33.9179383063
51506,mainland,-118.43168635400001,33.9179191202
51507,mainland,-118.432113731,33.9183083009
51508,mainland,-118.432113731,33.9191704468
51509,mainland,-118.43293768,33.9199715134
51510,mainland,-118.432891915,33.9208297868
51511,mainland,-118.433746316,33.9216690494
51512,mainland,-118.433776943,33.9232787522
51513,mainland,-118.435028093,33.9245795397
51514,mainland,-118.435867356,33.9245795397
51515,mainland,-118.436279243,33.9249687204
51516,mainland,-118.436279243,33.9258308654
51517,mainland,-118.437103193,33.9266701289
51518,mainland,-118.43713382,33.9274711955
51519,mainland,-118.437927318,33.9283294689
51520,mainland,-118.437942455,33.930000251
51521,mainland,-118.438781719,33.9307784353
51522,mainland,-118.438781719,33.9316405811
51523,mainland,-118.439613413,33.9324988545
51524,mainland,-118.439636296,33.9333305485
51525,mainland,-118.440483128,33.9341391847
51526,mainland,-118.440406735,33.9350013296
51527,mainland,-118.441276626,33.935859603
51528,mainland,-118.441276626,33.9366416598
51529,mainland,-118.442108144,33.9374999332
51530,mainland,-118.442062379,33.9383087457
51531,mainland,-118.44373316,33.939998713
51532,mainland,-118.443763788,33.9408112208
51533,mainland,-118.444579993,33.9416388668
51534,mainland,-118.44461062,33.9425010127
51535,mainland,-118.446296716,33.9441413428
51536,mainland,-118.446296716,33.9449387133
51537,mainland,-118.447143548,33.9458084278
51538,mainland,-118.447082469,33.9466705737
51539,mainland,-118.447921732,33.947498396
51540,mainland,-118.447921732,33.9483109038
51541,mainland,-118.449623141,33.9500006958
51542,mainland,-118.449623141,33.9508095074
51543,mainland,-118.451316805,33.9524383963
51544,mainland,-118.451316805,33.9533081109
51545,mainland,-118.453750633,33.9558105869
51546,mainland,-118.453781084,33.9566688603
51547,mainland,-118.454612779,33.9575003779
51548,mainland,-118.454567013,33.9583091904
51549,mainland,-118.456253109,33.959941951
51550,mainland,-118.456253109,33.9608116655
51551,mainland,-118.457077058,33.9616699389
51552,mainland,-118.45585636,33.9628906373
51553,mainland,-118.455062862,33.9628906373
51554,mainland,-118.452560386,33.9654388789
51555,mainland,-118.451721122,33.9653892408
51612,mainland,-118.451690671,33.9679184717
51613,mainland,-118.452529935,33.9678917168
51614,mainland,-118.454223598,33.9662818386
51615,mainland,-118.45585636,33.9662513867
51616,mainland,-118.45667274,33.9653892408
51617,mainland,-118.45749669,33.9653587898
51618,mainland,-118.458358836,33.9645614194
51619,mainland,-118.460418621,33.9666710185
51620,mainland,-118.460418621,33.9674682126
51621,mainland,-118.462081834,33.969169622
51622,mainland,-118.462112461,33.9699706886
51623,mainland,-118.463783243,33.9716682255
51624,mainland,-118.463813694,33.9725303714
51625,mainland,-118.466247522,33.9749413171
51626,mainland,-118.466247522,33.9758110317
51627,mainland,-118.468780449,33.9783096352
51628,mainland,-118.468719547,33.9791717802
51629,mainland,-118.471656792,33.9820595644
51630,mainland,-118.472526507,33.9820785743
51631,mainland,-118.47583005,33.9854203138
51632,mainland,-118.476669312,33.9854203138
51633,mainland,-118.477081375,33.9858093173
51634,mainland,-118.477111827,33.9874686574
51635,mainland,-118.477966228,33.9883308032
51636,mainland,-118.477920463,33.9899711334
51637,mainland,-118.478736843,33.9908294068
51638,mainland,-118.478782608,33.9916382183
51639,mainland,-118.482566862,33.9953613927
51640,mainland,-118.483352615,33.9945603261
51641,mainland,-118.485816894,33.994579336
51642,mainland,-118.48625184,33.9949683404
51643,mainland,-118.485443028,33.9958114764
51644,mainland,-118.485443028,33.9983100799
51645,mainland,-118.486328056,33.9991683524
51646,mainland,-118.486793453,34.0000000473
51647,mainland,-118.49028023299999,34.0031699911
51648,mainland,-118.491256792,34.0038298893
51649,mainland,-118.492362901,34.004169432
51650,mainland,-118.494323763,34.0063895721
51651,mainland,-118.495422304,34.0066108287
51652,mainland,-118.496192919,34.0072784728
51653,mainland,-118.496810925,34.007389013
51654,mainland,-118.497863701,34.007251718
51655,mainland,-118.498809808,34.0065611915
51656,mainland,-118.499282774,34.0067215461
51657,mainland,-118.500343294,34.0078086448
51658,mainland,-118.500526355,34.0098113999
51659,mainland,-118.501190126,34.0105285058
51660,mainland,-118.501136792,34.0113295724
51661,mainland,-118.50135805,34.0118102825
51662,mainland,-118.501792994,34.012138383999996
51663,mainland,-118.502807573,34.012248925
51664,mainland,-118.506736692,34.0161896598
51665,mainland,-118.507217402,34.0164718194
51666,mainland,-118.507827839,34.0165290262
51667,mainland,-118.509078989,34.0175590953
51668,mainland,-118.5099869,34.0187797937
51669,mainland,-118.511467052,34.0191115913
51670,mainland,-118.513778722,34.0214385754
51671,mainland,-118.51432808,34.0214385754
51672,mainland,-118.515212933,34.0219993747
51673,mainland,-118.516281198,34.0230598948
51674,mainland,-118.51683038,34.0231093566
51675,mainland,-118.517723153,34.0237197939
51676,mainland,-118.519332856,34.0242805932
51677,mainland,-118.519737174,34.0246887838
51678,mainland,-118.519676271,34.0251885046
51679,mainland,-118.521766684,34.0268288348
51680,mainland,-118.523727371,34.0287513245
51681,mainland,-118.525390583,34.0290297879
51682,mainland,-118.526077237,34.0295791469
51683,mainland,-118.527191092,34.0298614827
51684,mainland,-118.528030355,34.0305785877
51685,mainland,-118.529747077,34.0307502072
51686,mainland,-118.53169245,34.0316887459
51687,mainland,-118.53217316,34.0325584605
51688,mainland,-118.532608106,34.0328902582
51689,mainland,-118.533683764,34.0331115148
51690,mainland,-118.534561224,34.033828797
51691,mainland,-118.53600318,34.033859248
51692,mainland,-118.536560106,34.0340805055
51693,mainland,-118.536926228,34.0345612156
51694,mainland,-118.537376487,34.0347786007
51695,mainland,-118.537933414,34.0347518449
51696,mainland,-118.538772502,34.0354384989
51697,mainland,-118.540359497,34.0357208356
51698,mainland,-118.541137682,34.0362816349
51699,mainland,-118.542312615,34.036468568
51700,mainland,-118.54472356,34.0365600983
51701,mainland,-118.545433096,34.0373611649
51702,mainland,-118.559463473,34.0372504484
51703,mainland,-118.560226519,34.0380286327
51704,mainland,-118.562683054,34.0380592609
51705,mainland,-118.563812222,34.0382194383
51706,mainland,-118.56469725,34.0388298756
51707,mainland,-118.56566624,34.039001495
51708,mainland,-118.568443307,34.0389708677
51709,mainland,-118.569809046,34.0397492282
51710,mainland,-118.573608437,34.0399208477
51711,mainland,-118.57496643099999,34.0389404167
51712,mainland,-118.577217023,34.0390282508
51713,mainland,-118.578453035,34.0381889872
51714,mainland,-118.582313505,34.0382805175
51715,mainland,-118.583190964,34.037441254
51716,mainland,-118.5844268,34.0373916168
51717,mainland,-118.585998482,34.0366706393
51718,mainland,-118.58660892,34.0366706393
51719,mainland,-118.587677008,34.037441254
51720,mainland,-118.588882393,34.0374984608
51721,mainland,-118.590286328,34.0383301556
51722,mainland,-118.593307535,34.0381889872
51723,mainland,-118.594146799,34.0388603275
51724,mainland,-118.594703725,34.0390282508
51725,mainland,-118.60089118,34.039001495
51726,mainland,-118.601501441,34.0388907786
51727,mainland,-118.602310253,34.0381889872
51728,mainland,-118.604812552,34.0381393492
51729,mainland,-118.605613795,34.037441254
51730,mainland,-118.606079016,34.0372810758
51731,mainland,-118.608276449,34.0372504484
51732,mainland,-118.608688336,34.0367813558
51733,mainland,-118.609970114,34.0363082135
51734,mainland,-118.610816946,34.0356101183
51735,mainland,-118.611556933,34.0354691271
51736,mainland,-118.618873556,34.0356711976
51737,mainland,-118.620117137,34.0365791081
51738,mainland,-118.633529682,34.0364990199
51739,mainland,-118.634139943,34.0363884788
51740,mainland,-118.634933441,34.0356903837
51741,mainland,-118.636108375,34.0354384989
51742,mainland,-118.640846304,34.0355606574
51743,mainland,-118.641456566,34.0356711976
51744,mainland,-118.642852756,34.0365600983
51745,mainland,-118.644577047,34.036468568
51746,mainland,-118.646057199,34.0373115277
51747,mainland,-118.651412958,34.0373115277
51748,mainland,-118.652282674,34.0365600983
51749,mainland,-118.652832032,34.036361724
51750,mainland,-118.653343194,34.036529471
51751,mainland,-118.654083181,34.0372810758
51752,mainland,-118.657882749,34.0372199974
51753,mainland,-118.659332273,34.0380592609
51754,mainland,-118.660171537,34.0381698011
51755,mainland,-118.664222635,34.0380592609
51756,mainland,-118.673172019,34.0380782708
51757,mainland,-118.674530013,34.0371094563
51758,mainland,-118.676193226,34.0372504484
51759,mainland,-118.677062941,34.0368881997
51760,mainland,-118.678939841,34.0349197681
51761,mainland,-118.679061823,34.0338896999
51762,mainland,-118.681266825,34.031581902
51763,mainland,-118.682533289,34.0313910964
51764,mainland,-118.68314355,34.030639667
51765,mainland,-118.688423093,34.0307808345
51766,mainland,-118.689193709,34.0315283914
51767,mainland,-118.699577303,34.0314407336
51768,mainland,-118.700393683,34.0307197561
51769,mainland,-118.703887856,34.030639667
51770,mainland,-118.704193074,34.030170398
51771,mainland,-118.704696667,34.0298614827
51772,mainland,-118.706420959,34.0298614827
51773,mainland,-118.707107612,34.0290297879
51774,mainland,-118.709823601,34.0288314136
51775,mainland,-118.712333645,34.0299415718
51776,mainland,-118.713302635,34.0305595779
51777,mainland,-118.719436579,34.0304717438
51778,mainland,-118.720573492,34.0307502072
51779,mainland,-118.721443207,34.0313606445
51780,mainland,-118.72825623599999,34.0313110073
51781,mainland,-118.728897124,34.0314711855
51782,mainland,-118.729782152,34.0322189179
51783,mainland,-118.730331335,34.0323905373
51784,mainland,-118.738189746,34.0322189179
51785,mainland,-118.739692605,34.0323600862
51786,mainland,-118.740806635,34.033248987
51787,mainland,-118.74275200700001,34.0332183596
51788,mainland,-118.743362445,34.0330581814
51789,mainland,-118.74356082,34.0326881868
51790,mainland,-118.744033785,34.0323600862
51791,mainland,-118.746513379,34.0321884668
51792,mainland,-118.747253366,34.0315590187
51793,mainland,-118.748947207,34.0313110073
51794,mainland,-118.749923765,34.030670118
51795,mainland,-118.751052933,34.0303612036
51796,mainland,-118.751937785,34.0297813936
51797,mainland,-118.752578675,34.0296095979
51798,mainland,-118.753387486,34.0289688849
51799,mainland,-118.753997747,34.0288886204
51800,mainland,-118.757309035,34.0256882255
51801,mainland,-118.757919296,34.0255317435
51802,mainland,-118.761352566,34.0255813807
51803,mainland,-118.762756325,34.024810766
51804,mainland,-118.769317645,34.0247803141
51805,mainland,-118.769996731,34.0240287093
51806,mainland,-118.773147664,34.0238113242
51807,mainland,-118.774108908,34.023220073
51808,mainland,-118.778213519,34.0231093566
51809,mainland,-118.779037468,34.0225295466
51810,mainland,-118.779502865,34.0222817105
51811,mainland,-118.782203715,34.0222510832
51812,mainland,-118.782806408,34.0221405431
51813,mainland,-118.783080998,34.0216712732
51814,mainland,-118.784156832,34.0213584863
51815,mainland,-118.784973213,34.0206107531
51816,mainland,-118.786422738,34.020580302
51817,mainland,-118.787582357,34.0198288726
51818,mainland,-118.788642877,34.0185585361
51819,mainland,-118.789543219,34.018028188
51820,mainland,-118.790390051,34.0167502837
51821,mainland,-118.791282649,34.0159988543
51822,mainland,-118.791473455,34.0151405809
51823,mainland,-118.793136667,34.0126914392
51824,mainland,-118.793243335,34.0117798315
51825,mainland,-118.794067461,34.0105019263
51826,mainland,-118.794280973,34.0086097123
51827,mainland,-118.795837341,34.0072784728
51828,mainland,-118.796997138,34.0071411769
